a,b,c
16.10639334043264,15.621096303528823,22.437347351254665
56.55163956398882,98.57386325338236,113.64371717816972
67.17552974221685,56.21414760049263,87.5932770627828
22.75804442009764,38.80570601840538,44.986791454982
81.85876613277321,1.949161388246293,81.88196885088614
13.576916087150751,83.80762079260019,84.90023529622167
96.82949384142077,57.316029643717236,112.52145631702967
13.373189975539393,52.44682037511114,54.1249589152827
86.69918289920436,61.01518300829021,106.01698388902051
97.56075878053068,85.39910420058517,129.65765944245368
67.54006521176456,59.09452822152039,89.7430981999924
29.917398458946654,32.45839526309712,44.142928693130784
1.8845929599666895,19.157982173673584,19.250453802223753
53.79509866388277,41.208849537266815,67.76490183304317
66.39083383445725,83.409405818709,106.60615271298651
77.16378507734227,49.27467599199018,91.55459257501987
72.13304350967364,79.02761706046925,106.99785149349795
94.2172199329541,63.536347181060506,113.63869035239229
65.32774891864098,4.572249292506355,65.48755792033951
84.12438903627007,51.07539377903855,98.41549004302914
9.053912919198941,31.497845980985325,32.77327631760839
20.159682565216418,29.671049208379237,35.87177110565288
45.95448034214022,64.35394392268422,79.07745798848201
53.23333688314712,93.93402032090249,107.96938607476822
86.39324946483944,30.71892156322605,91.69212449879005
83.03796041536249,68.99456056537885,107.96088299728304
58.56910209580896,70.89427013300342,91.95834523304862
41.75530225000924,53.88765812922566,68.17173141883612
27.63521851822575,64.09218362280032,69.79622700468013
58.212181476048976,92.80685575357019,109.55259260768065
17.102922087614157,96.47090582163462,97.97522959392182
95.67740972450233,74.27078127458378,121.12107860619206
99.59327683065881,33.42194310722458,105.05164002018626
33.613358607897446,23.22214487227621,40.854937148062014
56.85054205914565,47.93911472849789,74.36493026535271
22.64007955493556,12.594576077161124,25.90746125766109
99.64834927392978,5.036535899100223,99.77554914347516
63.634609086839944,66.81050190030467,92.26595600656586
57.07746785959312,96.24551139007846,111.89743428694247
15.537924033094352,59.591236850739044,61.58362276335398
3.7638644710583296,69.97811679676713,70.07926587927757
19.7125497330881,43.408313569732776,47.6745876117216
79.30347177801396,48.184106807651816,92.79412042202596
60.92028018403694,2.0150115121479977,60.95359553870184
54.912023791270194,60.36502573899283,81.604330089293
62.57256170934873,78.00690689379216,100.00201498973415
71.9880668214316,6.223454644243942,72.25657860981147
97.92585122481638,65.12616511017602,117.60480313347232
78.37769553233912,99.40061078778687,126.5841403254971
74.72537134895911,83.67840004611155,112.18714613322206
51.03430912121186,27.01252692780608,57.74233558235116
74.39349056665779,57.92664979567022,94.28620363150497
98.97085835102862,92.97598247994466,135.79309305281453
62.65025043923535,32.3475842382792,70.50829799499827
96.23734336377501,91.89310369448641,133.06377705567644
49.6846474528109,87.21405720766971,100.37358201804294
94.05628928447803,53.02842268207026,107.97499324433282
48.196781745924994,55.10790909657187,73.21073292667106
21.225368737074266,80.60553934677495,83.35327978795587
25.99245874345759,70.47525023578827,75.11570280126067
93.95302655656383,71.34880182199927,117.97382218345437
33.40519592393325,72.5182661165501,79.84238244984392
28.982455753411372,60.21958331291109,66.83098799119378
5.009898261746347,1.0783732270756086,5.124643344655561
73.12437943730615,45.92652589463511,86.35056831800073
17.203781744550756,76.32638698981098,78.24121329090268
75.3962857391004,63.22822858537612,98.39923167025569
38.57637812047901,87.97556392661706,96.06163020218038
98.2854864569257,45.10404808037576,108.14070464589813
30.68660870722675,41.75372485555038,51.81738601341687
31.712476951667742,37.837252975742736,49.369412667768394
74.62725655129881,83.90815737066903,112.29339381154321
26.780499940711405,12.530851357480572,29.567167818675433
54.06745308098436,42.28343639430682,68.63802500054787
20.152850052726375,78.48641868088329,81.03243352262461
74.56824378210341,3.647855269968564,74.65741643546099
28.541245914059747,44.54654893901429,52.90555491347603
46.59038231152926,40.79826047110498,61.928683026547446
48.28015566785788,58.669568096989856,75.98086372238683
9.147041867411428,8.371791416850723,12.399809129637157
17.191395868446957,91.29912339079688,92.90357379473411
63.437392221234234,97.37564314566244,116.21668817283559
7.419269394973518,68.36119369421763,68.76262328949886
99.63216319540203,56.547524165140516,114.56085907587449
43.92296431518906,41.761928790387714,60.60763557941182
90.82449403279236,13.415384283795055,91.80991913619481
13.117497212975426,79.86599028783091,80.9360558576233
60.457124457349344,22.528299984584553,64.51812301862834
81.84747251622406,56.798508970591215,99.62469261471468
23.342978891564346,42.05348210493039,48.097713258342324
75.89470094148216,90.70238237584387,118.2663426324278
21.316139067614053,94.83798729980654,97.204020594974
57.95391311453995,21.683293400366846,61.87746971211766
19.17392502227283,1.5799130978663665,19.238906573829755
41.574657081640716,22.530546580487304,47.287182625649486
62.22843400869622,2.072182314457747,62.26292587663233
10.993931465869984,66.94428861647208,67.84102230539985
45.777230078643356,75.64800083516589,88.42044347338634
56.09345282053407,74.07734423166866,92.91893444151529
13.825740750580247,91.00151918171319,92.0457907819905
31.088081405771295,31.49691386799767,44.255218773608235
94.5675218558118,46.10255354770218,105.20675659656175
47.244233643291494,99.37373462686844,110.03252585591765
78.32880337982824,95.64706379911344,123.62751413948058
62.482888534705125,67.91108134915802,92.2823186187492
70.70225543853356,24.018628327867862,74.6706329881293
20.029873441787842,1.106109497086261,20.06039152941892
38.68723995296146,99.5744880555477,106.82593882902424
98.2441795410163,50.165451682405894,110.31088503038694
69.68100804244241,10.976424496690866,70.54023516081074
19.942349071103045,44.077852202120276,48.379275947720465
62.98160646426745,42.24086247530484,75.83517136182572
17.50672247868435,61.33634792197286,63.78583626755219
49.00270340543268,84.07830148676732,97.31611234497883
9.945156860368803,66.30826882779597,67.04992662126186
3.7124622930695144,18.261237021275893,18.634783439167737
48.40976651953574,81.28200254880699,94.60586362810832
91.22583735041218,5.166237526776951,91.37200561696638
81.01152638877666,81.68859167755572,115.04735293826575
76.18489272950406,60.73166646921226,97.42932408845748
76.13452330077311,42.49075513742405,87.18904696339152
57.91763900767198,4.047424895056114,58.058888695049326
17.719175314811665,99.40333389857064,100.970252866811
43.35628527860796,81.06073227351864,91.92719831409583
92.52845808308017,29.05941622843194,96.98435557743103
16.601687347560194,28.539510288490792,33.016960343026916
70.97743309599609,16.089489455907387,72.77820882550185
21.402449599075332,12.849321890284859,24.963371604835626
57.50922350222582,22.590748542440753,61.78715649337451
5.515409351181931,8.13900690286969,9.831743165688653
11.278481386779578,70.91223046363554,71.80354149845043
36.09438402640289,92.91307254786325,99.67769865185466
91.27235304761754,96.14388075218578,132.56805134322317
83.28599528847901,47.80528085102035,96.0307340825711
13.21663242118458,3.080113939882189,13.570794908160831
58.94228092131064,70.81452092003322,92.1351662143208
56.29949855589479,91.65493666989823,107.56514748564358
53.11793670068265,14.93644008362961,55.178006866047504
15.255563757358372,44.912031757950686,47.4322972475717
91.08833774054584,22.849539468839765,93.9105251091368
90.55882314368169,85.89547174361682,124.81559403867409
10.643747263965414,87.22348813649346,87.87050835471584
16.779174366229427,8.787627679118621,18.941042543617876
15.24957936453634,59.84084117175047,61.75334762535517
63.5826809065333,83.20090168792024,104.71459952148507
8.315862606934747,14.278019278787465,16.523177824584533
57.689774791577975,47.09046891653413,74.46893565965645
34.919916361514424,19.84404071389576,40.16449315689064
22.32613536206022,39.97367266347809,45.78592388946554
9.635170184942687,73.70657189958573,74.33367504490552
74.08729160951056,59.66443531008563,95.12503150540371
31.357485319154996,80.60673465177808,86.4912571117057
30.85235798967054,21.013797179558672,37.328911923955346
83.28410711951024,44.777839234111795,94.55843370725859
25.611922531788814,35.5755671429355,43.8359618728261
99.02301384344304,77.24845675363406,125.59013234110705
22.638843401682106,87.34696754650275,90.23308689242373
29.50674809399561,84.12150148630533,89.14636950203291
94.15712633818889,2.934207330802182,94.20283442086972
81.14774914228113,42.513257777078444,91.60968440988599
77.79752257927514,83.8044676919061,114.34877928774124
52.40491953177189,7.548700606611136,52.94580693482476
48.45320293504278,99.39337575755182,110.57466264541044
94.9897701682419,30.420417202937823,99.74195816914873
97.18509141272257,20.724536493671593,99.37025916126397
56.920994032764,22.943289221826625,61.37095470981644
80.9531985668918,52.19164112411137,96.31919726325924
86.20530864514137,48.92060653851378,99.11902432278157
62.11109392091829,39.72837428285232,73.73012756812194
69.95405481212397,69.30406402036556,98.47143278330306
56.77671445748199,2.703573437902237,56.841046910842294
14.871890519027753,16.67354919364265,22.342344781216877
3.7322920815599643,62.493788016849194,62.60513992378708
28.631503993670933,73.62607951298851,78.9972316311939
29.32707493614704,4.175170415739697,29.622784681910844
90.83995509753655,26.940964579896097,94.75079426905967
2.7125439497149255,94.8307873440414,94.86957427421046
21.183305004807714,12.59092375188356,24.64272249270476
45.04728071104297,99.71963409459838,109.42240594786833
52.808065286171676,14.834839051608098,54.85220331906173
50.10726864345918,66.49518173762651,83.2607204222241
25.983279516509477,5.494539308213715,26.557875981383877
55.055101756224964,26.48903497806349,61.0960981033761
51.05924995313253,55.58635429812303,75.47774367277366
18.428913119275112,9.884242776688358,20.912271374155086
77.76303549588961,90.49824780844465,119.31899490832816
44.03646840989776,96.82431759185177,106.36803573980154
78.67762000857117,41.91258785860271,89.14501057949462
45.720569996169054,33.29859555165516,56.56117914689635
83.14617653830008,87.61128080051397,120.78502885889736
27.494075804149166,19.696163472782548,33.821044630094946
90.87513467688402,35.571807124878625,97.58915700359017
56.13548847360523,71.14090930399269,90.621311195376
52.308917960995615,86.58050095365805,101.15535598096895
23.139078254628256,66.57844627237156,70.48479588192674
48.641886830597514,40.96642891764236,63.594665284950594
61.88710810078104,61.63489526084601,87.34342827536149
82.09444557253201,29.617128682455277,87.27354871468523
90.47727316013763,38.00026416004017,98.13336351479549
2.712635864162889,13.066373295642187,13.344980495774957
40.525356718394896,26.43848482404589,48.38696122866634
87.72634761910098,8.190495916451006,88.1078673555588
13.01675976273111,35.90710831786047,38.193670450366774
16.852305594994935,21.930412188105088,27.657606234222182
73.86198528703075,88.1970624688944,115.04049156137854
29.22104943944968,10.566087415200332,31.07268790446712
73.20228340206246,63.1865448608438,96.70115690480283
3.5430551159367636,34.39203693138316,34.57405738186059
96.09379810008303,2.7179107538917426,96.13222702177268
48.16530559038398,73.9211331160125,88.22828675527091
31.293097413811967,54.32932238653361,62.69715477380315
67.99174108690775,8.895880947605464,68.57122978234436
16.833021463593745,47.69331081182168,50.57669925753196
78.39506269897788,78.86259943372588,111.19845073120837
19.967330593798312,86.4550923189074,88.73092628228805
87.6084103046832,60.9304912402735,106.71344019801239
17.948141534618795,4.864282127405401,18.595618439882657
96.82753891843586,15.723343857650292,98.09585024386669
61.137463719827586,96.65074327759817,114.36413618877826
97.22626636957861,90.78791675579554,133.02403053969428
25.08084280669247,17.234100038366655,30.431281274807457
94.98301491867859,67.9248598397972,116.77139935488489
35.3589270212933,33.43320540500089,48.6624387361559
74.65298143958087,35.691868427986954,82.74646282288529
50.710679882560726,63.888899354030414,81.56815870682001
11.588562995429388,40.693690882234165,42.3115973453835
84.2536504471046,81.19684733985065,117.01113464792101
94.60741106148983,40.64976479930994,102.97070265855685
59.650998594532886,9.240976542320869,60.362548660412685
88.53620967754645,69.4228109991465,112.50860905321728
39.48262504456611,82.23388298433356,91.22110058035292
58.01812523765162,23.9565643259892,62.76957726794953
88.49376980540846,19.026568175715884,90.51606261276386
44.81853974351233,30.37228877151214,54.140349370510314
15.273755604445865,87.57018238043881,88.89220692730976
51.82038857857092,18.710795677048342,55.09488676186144
25.60484783868013,81.98325376533491,85.88866124694961
39.682585157078194,43.34637657286006,58.767473373839664
92.16027081611277,43.12514934145947,101.75113769694386
19.970031226371976,74.31524814808243,76.95166180462473
24.018274066138034,25.73865587031138,35.20448686071753
63.249582171657565,3.4145135950881857,63.34168096901364
37.157340624345494,77.14370325500742,85.6260410983147
93.21334133834335,91.10107281028299,130.3385302611741
9.923073129409742,84.43987341386399,85.02093625972951
96.11921224482677,57.0026169338549,111.75062102679277
29.969183146717523,8.646585766737788,31.191591557710712
22.070350982697228,47.393930043113265,52.28082820146366
5.431598111779465,94.90313015548541,95.05843661325855
9.840114334205424,89.38212271017308,89.92214249163925
37.37386394505657,84.09992128281917,92.03044314768879
44.82854457289324,4.98039981854542,45.104354455822154
76.2044654169219,62.636849060699824,98.64327351488159
27.813411177269153,18.19939118654441,33.238587227448626
90.77331126847781,20.41686131097849,93.04107837098455
11.580498303465598,40.73958119079491,42.353528974076525
32.10801060498416,80.06334231015687,86.2615970573414
57.67621995070219,83.81976477870012,101.74624963780431
60.85162762188037,27.166821932213594,66.64050418573224
97.61004490505118,30.506596619992738,102.26618846765074
35.79572511927902,31.52339181093548,47.697569834119825
59.28586657491693,62.776625295400805,86.34650345565828
37.03920454017667,70.33494259725734,79.49155189784967
50.889800291370534,51.439412741675916,72.35872412435191
94.12267075842432,35.38763798212039,100.55526874635835
15.74356325020593,54.24686049977154,56.48523398105835
41.795556178363114,16.95600627407162,45.1040426683137
84.60349008064499,85.9629004919898,120.61248191966507
10.663400112488453,1.9466906535707653,10.839635900698811
32.690880669012955,65.95800637675278,73.61489172790655
28.067891803688266,74.4086733149178,79.52645606834064
93.39400194192916,90.3067578530471,129.91439532499064
62.744147234733276,29.102399449222688,69.16485860547974
38.983538619575576,29.554149088806664,48.91997558939857
35.18657710921495,23.842292271611957,42.50353055250466
49.106520701861825,55.10643745497934,73.81171874724185
94.83003949205379,42.559310260146866,103.94244214893128
12.853376780507578,5.45962697779626,13.964842333459124
75.47843677699298,50.557247863553336,90.8461872058222
88.65169437741207,36.78308994206974,95.9797823589555
52.12755656184297,85.26849531299644,99.9399742147787
32.44287897356257,74.61609781378402,81.3640120019251
50.06838729305794,15.699616467551804,52.47210080943843
28.076013124277775,11.30657940852827,30.26716456617589
27.93903844935083,28.082283363635366,39.61318604189539
24.775496649260802,14.042518944092665,28.47837025731519
68.42530013878604,7.14901689224501,68.79774808530115
93.55691603185547,19.74758539183689,95.61832285811933
94.32018853501273,34.22407668548005,100.33735789950804
61.51943836372587,5.240235824608746,61.742217064872065
24.176412004053677,35.689889991876605,43.10762281803538
97.49888704396223,10.885168245320433,98.10463731414656
37.1181192989871,96.41637241092975,103.31443098220565
3.4805767557395186,49.266562878971705,49.389357481751745
39.37179848700811,45.6276424829919,60.26624490257628
95.08924091363654,23.06884963744311,97.84751177790149
12.728834069753171,64.22185438678832,65.47113713426056
79.31518571751096,22.0276940107694,82.31717918414928
69.89101604464302,7.148888844633315,70.25568116149377
27.397260604576957,48.51658772878257,55.71776353623465
19.69032654394551,62.76915484207269,65.7850724632519
32.58781117298075,6.073893744041629,33.1490214374385
63.5253523069147,35.147344952357685,72.60031847669579
5.332968816778569,8.051043101000019,9.657114031370481
43.32918205329668,63.94222596373963,77.24005617945694
17.18308482010359,8.266694953095548,19.068210439955028
7.372401270705737,64.04194074492489,64.46489335190724
53.03658998451046,31.408494754747686,61.63905758481458
76.30503505850032,90.70197991398791,118.52977489051614
33.053328760459465,80.44015791715795,86.96632421739075
7.9328363673028015,13.27119387928632,15.461386736383274
41.98189247684324,87.0407536430171,96.6362876495244
91.98756280831624,42.73616154080326,101.43022830820976
2.786384385006629,36.7506266204209,36.85610525997828
4.707084218118517,34.94479993141465,35.260398240562424
55.87790661612474,64.56517691384822,85.38736743638883
98.84446647972166,12.982491479803983,99.69339817000925
16.804767905815297,35.0488835895473,38.86932550536423
98.89359905045481,41.67321228424366,107.31542552326648
66.82633049199113,54.40779888171952,86.17405077039412
95.58891468434668,84.61560432492051,127.65986489810655
56.72332872943927,31.731822385920655,64.9957273524933
26.933009608047087,72.54721206857258,77.38530212817935
61.818194490389466,51.87969277446069,80.70310831946962
18.942971337586396,65.06398365041817,67.76546415069038
83.09362737735013,46.12994623801744,95.0395857032652
18.078746189956927,28.40389036545216,33.6693042947654
44.89104230299171,31.942027819402625,55.095361150141144
13.105900185878811,6.6907419635913445,14.714980384138487
84.6155601462691,19.696094598492873,86.87766779385635
25.84454628493516,49.73517135102892,56.049334001309624
77.67975168996966,39.37931125115507,87.09118197171682
72.06288646456842,99.5865246706996,122.92491814759585
99.53032338742989,54.90044656603971,113.66769244933651
96.6043007016711,46.97631362937609,107.42050528769819
28.83243153379283,62.534889559323155,68.86161136909007
14.39570400152013,2.102281708265086,14.548397921430684
69.2744551463661,50.28125744299786,85.59880247921062
21.600222904614608,70.42078902746245,73.65906024909232
29.374913395732005,16.131724892982547,33.51295398841511
24.78622598425121,94.97182729040425,98.15296723696508
71.17050507741484,14.931021226215568,72.71984727591246
31.89475736745071,56.431922020950395,64.82158105528727
9.844063123492829,41.13841367236676,42.29981865514418
67.50686101321544,7.769672150355152,67.9525134868578
35.384043287726456,95.81596941046413,102.14073875518376
58.46328530855221,55.67080922874074,80.72914423708467
34.057789968578334,42.72696052696388,54.63996901002529
93.91808610146305,85.81303186264519,127.21825079139072
98.50797060858172,26.000496421796356,101.8815296685373
1.9872655138576854,29.263761942500633,29.33116068705629
67.32780450672487,60.75907294947022,90.69012187319414
62.593402779265155,33.438080881857374,70.96505706718592
54.06961053736903,80.2151635000762,96.7367315915042
14.415010790300705,95.92137007358781,96.99846273461591
52.625640991644794,88.99113313095555,103.3870391572993
98.11250573939785,69.26360551564187,120.09792184500876
87.74563046422755,56.97975934376874,104.62307890918991
88.73290940543787,44.392074184097225,99.21786866245432
24.73260651071725,72.3876375644984,76.49622145559317
62.046428172305255,39.589224383589055,73.60071967199232
96.79200002720654,51.11844053240363,109.46134583373089
85.1880636279474,26.070354133669188,89.08798768259466
49.70727568576105,81.82376796185794,95.7389276082421
97.3283963053073,27.846323400188,101.23356387221983
30.807309460447648,68.29751483024585,74.92423405133641
89.5438288453017,52.48383878757739,103.79138026906232
61.69367553103012,23.361043445867903,65.9685375873056
19.005246954998878,71.10912543881068,73.60507545334768
10.421578760366353,85.06835582877586,85.70434333958661
49.611268819163655,82.63923712132787,96.38735137891472
96.39987981632336,29.252584621922118,100.7405108963832
9.712434118516446,12.821185841293952,16.084594582504057
22.3080498285111,44.852158951700865,50.09356495379396
70.57914737311292,76.56234473951021,104.13072877843119
82.93793299830189,56.57606278921575,100.39697012739028
78.11369216670917,14.834886427236995,79.5098909521603
75.15788606600256,35.25373281591549,83.0152607378076
20.722781849464486,26.82111244128626,33.89403723619562
86.30622708303916,81.91514198181007,118.99098839495882
64.70914270263262,60.37852325440689,88.50332886221075
51.76736191714924,59.80112478824387,79.09509647127454
67.8519880068622,9.691002417537671,68.54055590918485
87.19405415928591,14.905787685831303,88.45894859915285
77.48117026699543,86.3891385657894,116.04488359286806
64.94697168701975,5.024143657210311,65.1410097465708
60.45957755820578,53.31452717702647,80.60892833071652
82.04281925611845,64.92717129068126,104.6258178620439
21.183566915468074,54.45727578011881,58.432340297595715
67.526997955889,94.84627430727662,116.42899640083563
70.32977871037572,80.35609937423997,106.7866118953736
93.96900996905585,66.62950467122165,115.19403512029982
54.746799458827056,56.32960343396178,78.55085151678767
9.752415540298836,78.30402541039207,78.90899824698062
86.3600242076171,12.312594050529098,87.23332937239834
2.4918588436299274,66.0900479550944,66.13700778840283
11.436340059795672,99.30955237468966,99.96587951308445
25.044674907414986,89.36954270480426,92.81245015882263
74.5837115241321,99.78056454884397,124.57484130594337
29.88383625322131,45.087172028288016,54.09155895995032
44.746311600981734,76.66044967993649,88.76405211019959
19.665705539146483,92.59446475611573,94.65978490269231
99.81587415872278,54.70964812850992,113.82598267713462
29.452238375435346,99.7566543351472,104.01357810144553
23.43890074005328,6.131627503909091,24.22764792027416
81.98083496962009,50.28739170323109,96.17525184074267
46.474806899841205,97.34387456199545,107.86907615771554
32.547442848018896,84.09974869901673,90.17817788790602
37.93602764556758,28.61032470053785,47.51518570936531
88.61255772366493,46.92142910766435,100.26866856518751
46.53344128192379,25.677908817774544,53.148058843124204
93.37466272032229,53.617201465328264,107.67372906659983
90.93407484845913,63.4084106882653,110.85861497672107
87.85446798733227,91.04292309338416,126.5196482398092
67.17726670343164,87.23613717672885,110.10417245164253
39.83118926316948,39.97516947997397,56.43170928716469
31.191599686323542,30.77480583659845,43.81785669418568
59.41941356355037,71.74408654484665,93.15514297337899
